Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,# of humans,# of horses,Center,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
Norway_L1_horse_human_pasture1_V2_08_08_21,2024-10-03 09:36:53.847,,38.605,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,0.0,39.640,29.970,,,,,Horse: Passive Engagement,Neutral,START,0.434,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,13,NA,
Norway_L1_horse_human_pasture1_V2_08_08_21,2024-10-03 09:36:53.847,,38.605,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,0.0,39.640,29.970,,,,,Human: Passive Engagement,Neutral,START,0.434,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,13,NA,
Norway_L1_horse_human_pasture1_V2_08_08_21,2024-10-03 09:36:53.847,,38.605,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,0.0,39.640,29.970,,,,,Human: Active Engagement,Affiliative,START,11.778,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,353,NA,
Norway_L1_horse_human_pasture1_V2_08_08_21,2024-10-03 09:36:53.847,,38.605,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,0.0,39.640,29.970,,,,,Human: Passive Engagement,Neutral,STOP,11.778,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,353,NA,
Norway_L1_horse_human_pasture1_V2_08_08_21,2024-10-03 09:36:53.847,,38.605,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,0.0,39.640,29.970,,,,,Horse: Active Engagement,Affiliative,START,20.521,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,615,NA,
Norway_L1_horse_human_pasture1_V2_08_08_21,2024-10-03 09:36:53.847,,38.605,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,0.0,39.640,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,20.521,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,615,NA,
Norway_L1_horse_human_pasture1_V2_08_08_21,2024-10-03 09:36:53.847,,38.605,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,0.0,39.640,29.970,,,,,Horse: Active Engagement,Affiliative,STOP,30.097,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,902,NA,
Norway_L1_horse_human_pasture1_V2_08_08_21,2024-10-03 09:36:53.847,,38.605,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,0.0,39.640,29.970,,,,,Horse: Leaving/Avoiding Humans,Avoidant,START,30.097,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,902,NA,
Norway_L1_horse_human_pasture1_V2_08_08_21,2024-10-03 09:36:53.847,,38.605,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,0.0,39.640,29.970,,,,,Horse: Leaving/Avoiding Humans,Avoidant,STOP,39.039,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,1170,NA,
Norway_L1_horse_human_pasture1_V2_08_08_21,2024-10-03 09:36:53.847,,38.605,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,0.0,39.640,29.970,,,,,Human: Active Engagement,Affiliative,STOP,39.039,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v2_08_08_21.MP4,1170,NA,
