Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,# of humans,# of horses,Center,Interaction type,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
Norway_L1_horse_human_pasture1_V7_08_08_21,2025-02-04 08:11:31.550,,480.547,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,0.0,1055.054,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,START,2.803,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,84,NA,
Norway_L1_horse_human_pasture1_V7_08_08_21,2025-02-04 08:11:31.550,,480.547,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,0.0,1055.054,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,START,2.803,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,84,NA,
Norway_L1_horse_human_pasture1_V7_08_08_21,2025-02-04 08:11:31.550,,480.547,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,0.0,1055.054,29.970,,,,Mock session,,Horse: Negative Response or Behavior,Avoidant,POINT,65.666,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,1968,NA,
Norway_L1_horse_human_pasture1_V7_08_08_21,2025-02-04 08:11:31.550,,480.547,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,0.0,1055.054,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,STOP,274.674,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,8232,NA,
Norway_L1_horse_human_pasture1_V7_08_08_21,2025-02-04 08:11:31.550,,480.547,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,0.0,1055.054,29.970,,,,Mock session,,Human: Leaving/Avoiding Horses,Avoidant,START,274.674,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,8232,NA,
Norway_L1_horse_human_pasture1_V7_08_08_21,2025-02-04 08:11:31.550,,480.547,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,0.0,1055.054,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,STOP,276.176,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,8277,NA,
Norway_L1_horse_human_pasture1_V7_08_08_21,2025-02-04 08:11:31.550,,480.547,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,0.0,1055.054,29.970,,,,Mock session,,Horse: Passive Engagement,Neutral,START,276.176,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,8277,NA,
Norway_L1_horse_human_pasture1_V7_08_08_21,2025-02-04 08:11:31.550,,480.547,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,0.0,1055.054,29.970,,,,Mock session,,Horse: Passive Engagement,Neutral,STOP,280.280,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,8400,NA,
Norway_L1_horse_human_pasture1_V7_08_08_21,2025-02-04 08:11:31.550,,480.547,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,0.0,1055.054,29.970,,,,Mock session,,Human: Leaving/Avoiding Horses,Avoidant,STOP,282.315,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,8461,NA,
Norway_L1_horse_human_pasture1_V7_08_08_21,2025-02-04 08:11:31.550,,480.547,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,0.0,1055.054,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,START,306.606,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v7_08_08_21.MP4,9189,NA,
