Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,# of humans,# of horses,Center,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
Norway_L1_horse_human_pasture1_V6_08_08_21,2025-02-04 08:10:20.793,,404.972,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,0.0,773.573,29.970,,,,,Horse: Engaging with Environment,Affiliative,START,1.034,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,31,NA,
Norway_L1_horse_human_pasture1_V6_08_08_21,2025-02-04 08:10:20.793,,404.972,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,0.0,773.573,29.970,,,,,Horse: Passive Engagement,Neutral,START,1.034,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,31,NA,
Norway_L1_horse_human_pasture1_V6_08_08_21,2025-02-04 08:10:20.793,,404.972,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,0.0,773.573,29.970,,,,,Human: Passive Engagement,Neutral,START,1.034,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,31,NA,
Norway_L1_horse_human_pasture1_V6_08_08_21,2025-02-04 08:10:20.793,,404.972,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,0.0,773.573,29.970,,,,,Nose Touch,Affiliative,POINT,12.412,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,372,NA,
Norway_L1_horse_human_pasture1_V6_08_08_21,2025-02-04 08:10:20.793,,404.972,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,0.0,773.573,29.970,,,,,Human: Active Engagement,Affiliative,START,18.285,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,548,NA,
Norway_L1_horse_human_pasture1_V6_08_08_21,2025-02-04 08:10:20.793,,404.972,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,0.0,773.573,29.970,,,,,Human: Passive Engagement,Neutral,STOP,18.285,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,548,NA,
Norway_L1_horse_human_pasture1_V6_08_08_21,2025-02-04 08:10:20.793,,404.972,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,0.0,773.573,29.970,,,,,Human: Active Engagement,Affiliative,STOP,134.167,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,4021,NA,
Norway_L1_horse_human_pasture1_V6_08_08_21,2025-02-04 08:10:20.793,,404.972,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,0.0,773.573,29.970,,,,,Human: Leaving/Avoiding Horses,Avoidant,START,134.167,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,4021,NA,
Norway_L1_horse_human_pasture1_V6_08_08_21,2025-02-04 08:10:20.793,,404.972,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,0.0,773.573,29.970,,,,,Horse: Passive Engagement,Neutral,STOP,139.206,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,4172,NA,
Norway_L1_horse_human_pasture1_V6_08_08_21,2025-02-04 08:10:20.793,,404.972,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,0.0,773.573,29.970,,,,,Horse: Engaging with Environment,Affiliative,STOP,140.073,E:/AKG Grant/Videos from Trainings/Original Files/Norway August 2021/Horses and Humans/Camera 1/Norway_L1_horse_human_pasture1_v6_08_08_21.MP4,4198,NA,
