Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,# of humans,# of horses,Center,Interaction type,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,START,45.078,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,1351,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,START,45.078,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,1351,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,STOP,61.628,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,1847,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Passive Engagement,Neutral,START,61.628,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,1847,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Momentary retreat,Avoidant,POINT,87.421,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,2620,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,START,95.729,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,2869,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Passive Engagement,Neutral,STOP,95.729,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,2869,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,STOP,105.405,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,3159,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Passive Engagement,Neutral,START,105.405,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,3159,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Leaving/Avoiding Humans,Avoidant,START,110.944,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,3325,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Passive Engagement,Neutral,STOP,110.944,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,3325,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Active Engagement,Affiliative,START,116.950,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,3505,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Horse: Leaving/Avoiding Humans,Avoidant,STOP,116.950,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,3505,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Human: Active Engagement,Affiliative,STOP,124.558,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,3733,NA,
Saxtorp_10_20_HorseHuman_v5,2025-02-04 08:21:22.336,,400.534,Media file(s),player #1:E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,0.0,445.645,29.970,,,,Mock session,,Human: Passive Engagement,Neutral,START,124.558,E:/AKG Grant/Videos from Trainings/Original Files/Sweden October 2020/Saxtorp_10_20_HorseHuman_v5.MP4,3733,NA,
